,Unnamed: 0,Price,Address,Bedrooms,Bathrooms,Sqft,ZipCode,State,City,Latitude,Longitude,County
102,102,741930.0,"12938 S Red Sunset Lane, Herriman, UT 840...",4.0,2.0,2283.0,,,,,,Unknown
103,103,796290.0,"11863 S S Golden Pine Lane, Riverton, UT 84065",2.0,2.0,2500.0,84065.0,UT,Riverton,,,Salt Lake County
104,104,919500.0,"8704 S Rock Lake Court, West Jordan, UT 84081",3.0,2.0,2640.0,84081.0,UT,West Jordan,,,Salt Lake County
105,105,545000.0,"5025 S Hoopes St, Salt Lake City, UT 84118",6.0,2.0,2236.0,84118.0,UT,Salt Lake City,,,Salt Lake County
106,106,189000.0,"2220 E Murray Holladay Rd, #123, Salt Lake City,...",,1.0,493.0,,,,,,Unknown
107,107,2100000.0,"702 S Alpine Hwy, Alpine, UT 84004",5.0,4.0,7870.0,84004.0,UT,Alpine,40.4475981,-111.7787838,Utah County
108,108,325000.0,"553 N Marion St, Salt Lake City, UT 84116",3.0,1.0,1560.0,84116.0,UT,Salt Lake City,40.7822286,-111.9211415,Salt Lake County
109,109,495000.0,"4550 S 785 E, Millcreek, UT 84107",3.0,1.0,1346.0,84107.0,UT,Millcreek,40.6727941,-111.8687064,Salt Lake County
110,110,660000.0,"366 E Hubbard Ave, Salt Lake City, UT 84111",3.0,1.0,3100.0,84111.0,UT,Salt Lake City,40.7486008,-111.8797535,Salt Lake County
111,111,450000.0,"636 E 150 S, Pleasant Grove, UT 84062",5.0,2.0,2184.0,84062.0,UT,Pleasant Grove,40.361827,-111.726459,Utah County
112,112,500000.0,"345 S 680 W, Unit 51, American Fork, UT 84003",3.0,2.5,1547.0,84003.0,UT,American Fork,,,Utah County
113,113,315000.0,"4949 S Eastridge Ln, Unit 137, Murray, UT 84117",2.0,1.75,1144.0,84117.0,UT,Murray,,,Salt Lake County
114,114,390000.0,"2683 S Melville Dr, Magna, UT 84044",3.0,1.75,1522.0,84044.0,UT,Magna,,,Salt Lake County
115,115,540000.0,"5178 E Moonlight Ln, Eagle Mountain, UT 840...",5.0,3.5,3428.0,,,,,,Unknown
116,116,850000.0,"1361 E 1300 S, Salt Lake City, UT 84105",5.0,2.5,2529.0,84105.0,UT,Salt Lake City,40.741882649999994,-111.85192887927863,Salt Lake County
117,117,435000.0,"4832 Southridge Dr, Taylorsville, UT 84129",5.0,1.75,2240.0,84129.0,UT,Taylorsville,40.6633389,-111.9835405,Salt Lake County
118,118,1900000.0,"2225 E Catania Dr, Draper, UT 84020",6.0,3.5,5705.0,84020.0,UT,Draper,,,Salt Lake County
119,119,3700000.0,"11137 Big Cottonwood Cyn, Brighton, UT 84121",5.0,4.0,4487.0,84121.0,UT,Brighton,,,Salt Lake County
120,120,850000.0,"1010 S Oak Hills Way, Salt Lake City, UT 84108",3.0,3.5,4330.0,84108.0,UT,Salt Lake City,40.744983,-111.8121189,Salt Lake County
121,121,449000.0,"2496 W Townhouse Dr, Mapleton, UT 84664",3.0,2.5,2410.0,84664.0,UT,Mapleton,,,Utah County
122,122,475000.0,"10903 S Lake Run Rd, W, South Jordan, UT 84009",4.0,3.75,2224.0,84009.0,UT,South Jordan,,,Salt Lake County
123,123,749000.0,"4316 Iron Mountain Drive, South Jordan, UT 84009",4.0,2.0,4312.0,84009.0,UT,South Jordan,,,Salt Lake County
124,124,689000.0,"11763 S Chalk Creek Way, South Jordan, UT 8...",5.0,4.0,3376.0,,,,,,Unknown
125,125,454990.0,"3693 E 1500 S, Spanish Fork, UT 84660",3.0,2.5,3067.0,84660.0,UT,Spanish Fork,,,Utah County
126,126,469990.0,"8813 W Alluvial Drive, Magna, UT 84044",3.0,2.5,2945.0,84044.0,UT,Magna,,,Salt Lake County
127,127,494990.0,"1051 E Hammock Lane, Saratoga Springs, UT 84...",3.0,2.5,2697.0,,,,,,Unknown
128,128,603900.0,"1438 W Boseman Way, Lot 309, Saratoga Sprin...",3.0,2.5,2335.0,,,,,,Unknown
129,129,447900.0,"1106 N Freeman Drive, Lot 242, Saratoga Sprin...",3.0,2.5,1618.0,,,,,,Unknown
130,130,446900.0,"1112 N Freeman Drive, Lot 240, Saratoga Sprin...",3.0,2.5,1618.0,,,,,,Unknown
131,131,475900.0,"2094 N 4100 West, Lot 469, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
132,132,474900.0,"2034 N 4100 West, Lot 460, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
133,133,659300.0,"9875 N Alder Lane, Highland, UT 84003",3.0,2.0,1717.0,84003.0,UT,Highland,,,Utah County
134,134,674200.0,"1325 E Desert Peak, Eagle Mountain, UT 840...",3.0,2.0,2721.0,,,,,,Unknown
135,135,662200.0,"3639 W Lucerne Way, Lehi, UT 84043",2.0,2.0,1611.0,84043.0,UT,Lehi,,,Utah County
136,136,791900.0,"3843 W Lucerne Way, Lehi, UT 84043",3.0,2.0,2721.0,84043.0,UT,Lehi,,,Utah County
137,137,,,,,,,,,34.220389,70.3800314,Unknown
138,138,,,,,,,,,34.220389,70.3800314,Unknown
139,139,,,,,,,,,34.220389,70.3800314,Unknown
140,140,537779.0,"11177 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2761.0,84009.0,UT,South Jordan,,,Salt Lake County
141,141,532835.0,"11181 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2768.0,84009.0,UT,South Jordan,,,Salt Lake County
142,142,534900.0,"11217 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2768.0,84009.0,UT,South Jordan,,,Salt Lake County
143,143,533900.0,"11213 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2655.0,84009.0,UT,South Jordan,,,Salt Lake County
144,144,536900.0,"11199 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2526.0,84009.0,UT,South Jordan,,,Salt Lake County
145,145,538900.0,"11193 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2526.0,84009.0,UT,South Jordan,,,Salt Lake County
146,146,549900.0,"11183 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2667.0,84009.0,UT,South Jordan,,,Salt Lake County
147,147,546900.0,"11189 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2667.0,84009.0,UT,South Jordan,,,Salt Lake County
148,148,539900.0,"11207 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2725.0,84009.0,UT,South Jordan,,,Salt Lake County
149,149,525900.0,"11203 S. Fordman Way, South Jordan, UT 84009",3.0,2.5,2756.0,84009.0,UT,South Jordan,,,Salt Lake County
150,150,779900.0,"11387 S. Watercourse Rd, Sandy, UT 84009",4.0,2.5,3813.0,84009.0,UT,Sandy,,,Salt Lake County
151,151,752900.0,"11379 S. Watercourse Rd., South Jordan, UT 8...",3.0,2.0,4220.0,,,,,,Unknown
152,152,739900.0,"6703 W. Docksider Dr., South Jordan, UT 84009",3.0,2.0,4219.0,84009.0,UT,South Jordan,,,Salt Lake County
153,153,469900.0,"1458 Cornerstone Drive, South Jordan, UT 84095",3.0,2.0,2884.0,84095.0,UT,South Jordan,40.5663845,-111.9379326,Salt Lake County
154,154,,,,,,,,,34.220389,70.3800314,Unknown
155,155,,,,,,,,,34.220389,70.3800314,Unknown
156,156,,,,,,,,,34.220389,70.3800314,Unknown
157,157,,,,,,,,,34.220389,70.3800314,Unknown
158,158,,,,,,,,,34.220389,70.3800314,Unknown
159,159,140000.0,Mobile Home Manufactured Home Tra...,3.0,2.0,1600.0,,,,,,Unknown
160,160,769900.0,"8088 W Canyon Road, Herriman, UT 84096",3.0,2.0,2874.0,84096.0,UT,Herriman,,,Salt Lake County
161,161,649990.0,"2435 West 1200 North, Provo, UT 84601",5.0,4.0,3652.0,84601.0,UT,Provo,40.2501568,-111.7007079,Utah County
162,162,680000.0,"138 W Western Hills Dr, Saratoga Springs, UT 84...",4.0,2.5,3371.0,,,,,,Unknown
163,163,3500000.0,"2095 E Perches Dr, Hideout, UT 84036",4.0,4.5,4070.0,84036.0,UT,Hideout,,,Wasatch County
164,164,694990.0,"136 W Western Drive, Saratoga Springs, UT 84...",4.0,2.5,3606.0,,,,,,Unknown
165,165,650000.0,"11267 S Glen Croft Ln, Sandy, UT 84070",5.0,3.0,3152.0,84070.0,UT,Sandy,,,Salt Lake County
166,166,360000.0,"150 S 800 E, #i-3, Salt Lake City, UT 84102",2.0,2.0,950.0,84102.0,UT,Salt Lake City,,,Salt Lake County
167,167,460882.0,"12994 S. Cohab Canyon Ct., Riverton, UT 84096",4.0,3.5,1839.0,84096.0,UT,Riverton,,,Salt Lake County
168,168,139000.0,"3668 S Willow River Rd Rd, West Valley City, UT...",3.0,2.0,1152.0,,,,,,Unknown
169,169,635000.0,"3828 S 8140 W, Magna, UT 84044",3.0,2.0,1922.0,84044.0,UT,Magna,40.6887002,-112.0856026,Salt Lake County
170,170,950000.0,"2164 Alaska Ave, Provo, UT 84606",6.0,5.0,5500.0,84606.0,UT,Provo,,,Utah County
171,171,479900.0,"8831 W Digger Ln, Magna, UT 84044",3.0,2.0,2612.0,84044.0,UT,Magna,,,Salt Lake County
172,172,1949990.0,"1977 W. Dotterel Circle, Heber City, UT 84032",2.0,3.0,3272.0,84032.0,UT,Heber City,,,Wasatch County
173,173,1288995.0,"12308 S Boot Canyon Cove, Herriman, UT 840...",6.0,4.5,4319.0,,,,,,Unknown
174,174,443990.0,"6800 South Bacchus Highway Lot: Lot 0113,...",3.0,2.5,1513.0,,,,,,Unknown
175,175,471900.0,"2023 N 4040 West, Lot 440, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
176,176,,,,,,,,,34.220389,70.3800314,Unknown
177,177,,,,,,,,,34.220389,70.3800314,Unknown
178,178,,,,,,,,,34.220389,70.3800314,Unknown
179,179,,,,,,,,,34.220389,70.3800314,Unknown
180,180,,,,,,,,,34.220389,70.3800314,Unknown
181,181,,,,,,,,,34.220389,70.3800314,Unknown
182,182,,,,,,,,,34.220389,70.3800314,Unknown
183,183,453900.0,"9770 N Aaron Ave, Eagle Mountain, UT 84005",2.0,2.0,2269.0,84005.0,UT,Eagle Mountain,40.3861786,-111.9775274,Utah County
184,184,469900.0,"9776 N Aaron Ave, Eagle Mountain, UT 84005",3.0,3.0,2104.0,84005.0,UT,Eagle Mountain,40.3861786,-111.9775274,Utah County
185,185,438900.0,"9780 N Aaron Ave, Eagle Mountain, UT 84005",2.0,2.0,2104.0,84005.0,UT,Eagle Mountain,40.3861786,-111.9775274,Utah County
186,186,489900.0,"9786 N Aaron Ave, Eagle Mountain, UT 84005",3.0,3.0,2269.0,84005.0,UT,Eagle Mountain,40.3861786,-111.9775274,Utah County
187,187,529900.0,"9787 N Aaron Ave, Eagle Mountain, UT 84005",3.0,3.0,2587.0,84005.0,UT,Eagle Mountain,40.3861786,-111.9775274,Utah County
188,188,434000.0,"3774 S Filly Bay Dr, Magna, UT 84044",4.0,2.0,1480.0,84044.0,UT,Magna,40.6903029,-112.0804167,Salt Lake County
189,189,489000.0,"558 W 200 S, Lindon, UT 84042",4.0,2.0,2040.0,84042.0,UT,Lindon,40.3336483,-111.727122,Utah County
190,190,94900.0,"5075 West 4700 South, 103, West Valley City, U...",3.0,1.5,1512.0,,,,,,Unknown
191,191,359900.0,"13564 S Hanley Lane P202, Lot 202, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
192,192,433900.0,"1078 N Freeman Drive, Lot 249, Saratoga Sprin...",3.0,2.5,1595.0,,,,,,Unknown
193,193,561900.0,"12341 S Fisk Drive, Lot 435, Herriman, UT 84096",3.0,2.5,1930.0,84096.0,UT,Herriman,,,Salt Lake County
194,194,457900.0,"977 N Ledger Drive, Lot 203, Saratoga Springs,...",3.0,2.5,1618.0,,,,,,Unknown
195,195,487561.0,"560 S 850 W Lot: Lot 0225, American Fork, U...",4.0,2.5,1982.0,,,,,,Unknown
196,196,437157.0,"560 S 850 W Lot: Lot 0224, American Fork, U...",3.0,2.5,1580.0,,,,,,Unknown
197,197,433118.0,"560 S 850 W Lot: Lot 0223, American Fork, U...",3.0,2.5,1557.0,,,,,,Unknown
198,198,433063.0,"560 S 850 W Lot: Lot 0226, American Fork, U...",3.0,2.5,1615.0,,,,,,Unknown
199,199,468710.0,"875 West 560 South Lot: Lot 0231, American For...",3.0,2.5,2021.0,,,,,,Unknown
200,200,462879.0,"875 West 560 South Lot: Lot 0229, American For...",3.0,2.5,1649.0,,,,,,Unknown
201,201,460629.0,"875 West 560 South Lot: Lot 0230, American For...",3.0,2.5,1649.0,,,,,,Unknown
202,202,445327.0,"875 West 560 South Lot: Lot 0228, American For...",2.0,2.5,1659.0,,,,,,Unknown
203,203,419900.0,"5988 South Main Street, Murray, UT 84107",3.0,1.75,1100.0,84107.0,UT,Murray,40.6743431,-111.8912514,Salt Lake County
204,204,1400000.0,"1326 E. Rebecca Circle, Holladay, UT 84117",5.0,4.0,3227.0,84117.0,UT,Holladay,40.6631507,-111.8525357,Salt Lake County
205,205,290000.0,"5278 S Rome Beauty Park, Murray, UT 84123",2.0,1.5,1008.0,84123.0,UT,Murray,,,Salt Lake County
206,206,364990.0,"5047 W Rock Butte Rd, Herriman, UT 84096",3.0,2.75,1294.0,84096.0,UT,Herriman,40.4887288,-112.0116942,Salt Lake County
207,207,2800000.0,"1602 S Wiltshire Ln, Saratoga Springs, UT 84...",5.0,5.0,6250.0,,,,,,Unknown
208,208,499999.0,"11181 S Kiwano Way, South Jordan, UT 84009",2.0,2.0,3198.0,84009.0,UT,South Jordan,,,Salt Lake County
209,209,300000.0,"69 W. Andrew Ave, Salt Lake City, UT 84115",2.0,1.0,805.0,84115.0,UT,Salt Lake City,,,Salt Lake County
210,210,2500000.0,"1303 East Lasso Trail, Hideout, UT 84036",4.0,4.5,3709.0,84036.0,UT,Hideout,40.6322813,-111.3965306,Wasatch County
211,211,2500000.0,"1295 East Lasso Trail, Hideout, UT 84036",4.0,4.5,3709.0,84036.0,UT,Hideout,40.6322813,-111.3965306,Wasatch County
212,212,750000.0,"9029 North Cornwall Way, Eagle Mountain, U...",6.0,3.5,3814.0,,,,40.3789846,-111.9616023,Unknown
213,213,480000.0,"3461 State Street, 2a, South Salt Lake, UT 841...",3.0,2.5,1823.0,,,,,,Unknown
214,214,135000.0,"985 W Foxglove Dr, #249, Taylorsville, UT 8...",3.0,2.0,1400.0,,,,,,Unknown
215,215,549900.0,"7138 W Big Sycamore Dr, West Jordan, UT 84081",3.0,2.0,3010.0,84081.0,UT,West Jordan,,,Salt Lake County
216,216,1499000.0,"180 Matterhorn Drive, Park City, UT 84098",4.0,3.0,3047.0,84098.0,UT,Park City,,,Summit County
217,217,138000.0,"793 W Mt Tuscarora Dr, 352, Taylorsville, UT 84...",3.0,2.0,1248.0,,,,,,Unknown
218,218,694900.0,"1684 E 480 S, Pleasant Grove, UT 84062",6.0,3.0,3166.0,84062.0,UT,Pleasant Grove,,,Utah County
219,219,649900.0,"3966 S. 1500 E., Millcreek, UT 84124",3.0,1.75,1812.0,84124.0,UT,Millcreek,40.6803534,-111.8484121,Salt Lake County
220,220,700000.0,"14832 S Chimney Pass Dr, Bluffdale, UT 84065",5.0,3.5,3480.0,84065.0,UT,Bluffdale,40.4825412,-111.9230853,Salt Lake County
221,221,900000.0,"3142 Deer Meadow Drive, Saratoga Springs, UT 84...",5.0,3.5,4335.0,,,,,,Unknown
222,222,1080000.0,"3376 West 2450 North, Lehi, UT 84043",5.0,4.0,4652.0,84043.0,UT,Lehi,40.4172692,-111.9032969,Utah County
223,223,9000000.0,"11646 N Highland Fields Dr., Highland, UT 84003",7.0,5.0,20160.0,84003.0,UT,Highland,40.4456162,-111.8078864,Utah County
224,224,599900.0,"6843 S. 3335 W, West Jordan, UT 84084",5.0,2.5,2099.0,84084.0,UT,West Jordan,40.6261965,-111.9707634,Salt Lake County
225,225,415000.0,"5098 S Heath Ave, Kearns, UT 84118",4.0,2.0,1758.0,84118.0,UT,Kearns,,,Salt Lake County
226,226,475000.0,"1795 S 300 E , Lehi, UT 84043",3.0,2.5,1459.0,84043.0,UT,Lehi,40.373536,-111.8443874,Utah County
227,227,575000.0,"386 North Bryant Boulevard, Saratoga Spr...",5.0,3.0,3280.0,,,,,,Unknown
228,228,469900.0,"6008 W High Moon Place, West Jordan, UT...",3.0,2.5,1987.0,,,,,,Unknown
229,229,729900.0,"693 West Blue Mountain Drive #124, Saratoga Sp...",4.0,2.5,3744.0,,,,,,Unknown
230,230,759900.0,"6727 W Meadow Grass Dr. #390, South Jordan,...",3.0,2.5,3283.0,,,,40.5388708,-112.0336507,Unknown
231,231,864900.0,"6703 Purple Poppy Lane #34, Park City, UT 84098",4.0,2.5,1772.0,84098.0,UT,Park City,,,Summit County
232,232,544990.0,"3609 E 1180 S, Spanish Fork, UT 84660",4.0,2.5,3733.0,84660.0,UT,Spanish Fork,40.094024,-111.626974,Utah County
233,233,339990.0,"1318 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1310.0,84660.0,UT,Spanish Fork,,,Utah County
234,234,339990.0,"1288 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1310.0,84660.0,UT,Spanish Fork,,,Utah County
235,235,520000.0,"746 Club Oaks Drive, Sandy, UT 84070",3.0,2.0,1643.0,84070.0,UT,Sandy,40.5839048,-111.9117674,Salt Lake County
236,236,359990.0,"1328 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
237,237,344990.0,"1308 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
238,238,344990.0,"1298 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
239,239,354990.0,"1278 S 3690 E, Spanish Fork, UT 84660",3.0,2.0,1399.0,84660.0,UT,Spanish Fork,,,Utah County
240,240,429990.0,"3865 S Apex Mine Drive, Magna, UT 84044",4.0,2.5,2247.0,84044.0,UT,Magna,,,Salt Lake County
241,241,429990.0,"3861 S Apex Mine Drive, Magna, UT 84044",3.0,2.5,2187.0,84044.0,UT,Magna,,,Salt Lake County
242,242,429990.0,"571 N Scuttlebutt Lane, Saratoga Springs, UT 84...",4.0,2.5,2247.0,,,,,,Unknown
243,243,434990.0,"577 N Scuttlebutt Lane, Saratoga Springs, UT 84...",3.0,2.5,2187.0,,,,,,Unknown
244,244,507615.0,"578 N Scuttlebutt Lane, Saratoga Springs, UT 84...",3.0,2.5,2945.0,,,,,,Unknown
245,245,379990.0,"252 N Bearing Drive, Saratoga Springs, UT 84...",3.0,2.0,1311.0,,,,,,Unknown
246,246,379990.0,"244 N Bearing Drive, Saratoga Springs, UT 84...",3.0,2.0,1311.0,,,,,,Unknown
247,247,415000.0,"1472 W Arapahoe Ave, Salt Lake City, UT 84104",4.0,2.0,2400.0,84104.0,UT,Salt Lake City,,,Salt Lake County
248,248,709990.0,"3384 W 750 N, Lehi, UT 84043",4.0,2.0,4238.0,84043.0,UT,Lehi,40.3964533,-111.8558764,Utah County
249,249,589990.0,"3366 W 750 N, Lehi, UT 84043",3.0,2.5,3107.0,84043.0,UT,Lehi,40.3964533,-111.8558764,Utah County
250,250,1257995.0,"1547 W. Laurel Chase Dr, Riverton, UT 84065",5.0,4.5,4881.0,84065.0,UT,Riverton,,,Salt Lake County
251,251,1097995.0,"1634 W Maple Brook Ln, Riverton, UT 84065",3.0,3.5,2820.0,84065.0,UT,Riverton,,,Salt Lake County
252,252,1165995.0,"1622 W Maple Brook Ln, Riverton, UT 84065",4.0,3.5,3001.0,84065.0,UT,Riverton,,,Salt Lake County
253,253,322900.0,"1794 N Buckeye Way N203, Lot 203, Saratoga...",3.0,2.0,1272.0,,,,,,Unknown
254,254,331900.0,"972 W Spider Green Way E302, Lot 302, Saratoga...",3.0,2.0,1272.0,,,,,,Unknown
255,255,327900.0,"932 W Spider Green Way F301, Lot 301, Saratoga...",3.0,2.0,1272.0,,,,,,Unknown
256,256,471900.0,"2069 N 4100 West, Lot 474, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
257,257,457900.0,"2075 N 4100 West, Lot 473, Lehi, UT 84043",3.0,2.5,1629.0,84043.0,UT,Lehi,,,Utah County
258,258,457900.0,"2087 N 4100 West, Lot 471, Lehi, UT 84043",3.0,2.5,1629.0,84043.0,UT,Lehi,,,Utah County
259,259,472900.0,"2093 N 4100 West, Lot 470, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
260,260,474900.0,"2033 N 4100 West, Lot 479, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
261,261,457900.0,"2045 N 4100 West, Lot 477, Lehi, UT 84043",3.0,2.5,1629.0,84043.0,UT,Lehi,,,Utah County
262,262,457900.0,"2051 N 4100 West, Lot 476, Lehi, UT 84043",3.0,2.5,1629.0,84043.0,UT,Lehi,,,Utah County
263,263,473900.0,"2089 N 4040 West, Lot 431, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
264,264,472900.0,"2053 N 4040 West, Lot 436, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
265,265,464900.0,"2000 N 4040 West, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
266,266,472900.0,"3944 W Teton Way, Lot 482, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
267,267,472900.0,"3904 W Teton Way, Lot 477, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
268,268,474900.0,"3986 W Teton Way, Lot 487, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
269,269,472900.0,"4010 W Teton Way, Lot 491, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
270,270,456900.0,"4004 W Teton Way, Lot 490, Lehi, UT 84043",3.0,2.5,1629.0,84043.0,UT,Lehi,,,Utah County
271,271,472900.0,"3992 W Teton Way, Lot 488, Lehi, UT 84043",3.0,2.5,1559.0,84043.0,UT,Lehi,,,Utah County
272,272,341900.0,"1345 N 3830 West Y302, Lot 302, Lehi, UT 84043",3.0,2.0,1272.0,84043.0,UT,Lehi,,,Utah County
273,273,475900.0,"4571 W Monument Peak Dr, Lot 1523, Herriman,...",3.0,2.5,1629.0,,,,,,Unknown
274,274,475900.0,"4573 W Monument Peak Dr, Lot 1522, Herriman,...",3.0,2.5,1629.0,,,,,,Unknown
275,275,491900.0,"13911 S Canaan Peak Dr, Lot 1530, Herriman, UT...",3.0,2.5,1618.0,,,,,,Unknown
276,276,475900.0,"13907 S Canaan Peak Dr, Lot 1529, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
277,277,475900.0,"13903 S Canaan Peak Dr, Lot 1528, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
278,278,476900.0,"13899 S Canaan Peak Dr, Lot 1527, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
279,279,476900.0,"13929 S Canaan Peak Dr, Lot 1534, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
280,280,476900.0,"13923 S Canaan Peak Dr, Lot 1532, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
281,281,493900.0,"13919 S Canaan Peak Dr, Lot 1531, Herriman, UT...",3.0,2.5,1618.0,,,,,,Unknown
282,282,485900.0,"13947 S Canaan Peak Dr, Lot 1538, Herriman, UT...",3.0,2.5,1629.0,,,,,,Unknown
283,283,369900.0,"13564 S Hanley Lane P303, Lot 303, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
284,284,369900.0,"13564 S Hanley Lane P304, Lot 304, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
285,285,369900.0,"13564 S Hanley Lane P301, Lot 301, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
286,286,369900.0,"13564 S Hanley Lane P302, Lot 302, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
287,287,359900.0,"13564 S Hanley Lane P204, Lot 204, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
288,288,368900.0,"13537 S Commodus Dr F302, Lot 302, Riverton,...",3.0,2.0,1272.0,,,,,,Unknown
289,289,,,,,,,,,34.220389,70.3800314,Unknown
290,290,589900.0,"8402 S Ranchwood Ct, West Jordan, UT 84081",4.0,3.0,2771.0,84081.0,UT,West Jordan,,,Salt Lake County
291,291,699990.0,"909 E 11190 S, Sandy, UT 84094",5.0,3.0,2602.0,84094.0,UT,Sandy,40.5481237,-111.8662327,Salt Lake County
292,292,394990.0,"3649 E 1360 S, Spanish Fork, UT 84660",4.0,2.5,2247.0,84660.0,UT,Spanish Fork,,,Utah County
293,293,394990.0,"3637 E 1360 S, Spanish Fork, UT 84660",4.0,2.5,2247.0,84660.0,UT,Spanish Fork,,,Utah County
294,294,399990.0,"3661 E 1360 S, Spanish Fork, UT 84660",3.0,2.5,2187.0,84660.0,UT,Spanish Fork,,,Utah County
295,295,389990.0,"3655 E 1360 S, Spanish Fork, UT 84660",3.0,2.5,2187.0,84660.0,UT,Spanish Fork,,,Utah County
296,296,389990.0,"3643 E 1360 S, Spanish Fork, UT 84660",3.0,2.5,2187.0,84660.0,UT,Spanish Fork,,,Utah County
297,297,389990.0,"3631 E 1360 S, Spanish Fork, UT 84660",3.0,2.5,2187.0,84660.0,UT,Spanish Fork,,,Utah County
298,298,399990.0,"3627 E 1360 S, Spanish Fork, UT 84660",3.0,2.5,2187.0,84660.0,UT,Spanish Fork,,,Utah County
299,299,469990.0,"3599 E 1180 S, Spanish Fork, UT 84660",3.0,2.0,2879.0,84660.0,UT,Spanish Fork,40.094024,-111.626974,Utah County
300,300,389990.0,"658 W 1920 S Unit 1061, Provo, UT 84601",3.0,2.0,1290.0,84601.0,UT,Provo,,,Utah County
301,301,389990.0,"658 W 1920 S Unit 1058, Provo, UT 84601",3.0,2.0,1290.0,84601.0,UT,Provo,,,Utah County
302,302,404990.0,"658 W 1920 S Unit 1060, Provo, UT 84601",3.0,2.0,1399.0,84601.0,UT,Provo,,,Utah County
303,303,404990.0,"658 W 1920 S Unit 1059, Provo, UT 84601",3.0,2.0,1399.0,84601.0,UT,Provo,,,Utah County
304,304,354990.0,"3953 N Wildcat Lane, Eagle Mountain, UT 840...",4.0,3.0,1789.0,,,,,,Unknown
305,305,359990.0,"3961 N Wildcat Lane, Eagle Mountain, UT 840...",4.0,3.0,1842.0,,,,,,Unknown
306,306,359990.0,"3957 N Wildcat Lane, Eagle Mountain, UT 840...",4.0,3.0,1842.0,,,,,,Unknown
307,307,369990.0,"3949 N Wildcat Lane, Eagle Mountain, UT 840...",4.0,3.0,1843.0,,,,,,Unknown
308,308,429990.0,"597 N Scuttlebutt Lane, Saratoga Springs, UT 84...",4.0,2.5,2247.0,,,,,,Unknown
309,309,424990.0,"593 N Scuttlebutt Lane, Saratoga Springs, UT 84...",3.0,2.5,2187.0,,,,,,Unknown
310,310,434990.0,"591 N Scuttlebutt Lane, Saratoga Springs, UT 84...",3.0,2.5,2187.0,,,,,,Unknown
311,311,514990.0,"564 N Scuttlebutt Lane, Saratoga Springs, UT 84...",3.0,2.5,3067.0,,,,,,Unknown
312,312,419990.0,"3762 S Kayenta Drive, Magna, UT 84044",4.0,2.5,2247.0,84044.0,UT,Magna,,,Salt Lake County
313,313,539990.0,"8884 W Newmont Drive, Magna, UT 84044",3.0,3.0,3718.0,84044.0,UT,Magna,,,Salt Lake County
314,314,549990.0,"3455 West Mitchell Drive, Lehi, UT 84043",3.0,2.5,3067.0,84043.0,UT,Lehi,,,Utah County
